"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2011,7,"MQ","American Eagle Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1923.00,180.00,34.71,10.87,51.92,0.00,82.49,21.00,1.00,7546.00,2042.00,641.00,1526.00,0.00,3337.00,
2011,7,"MQ","American Eagle Airlines Inc.","LBB","Lubbock, TX: Preston Smith International",232.00,35.00,22.65,0.00,7.10,0.00,5.25,6.00,0.00,1160.00,808.00,0.00,158.00,0.00,194.00,
2011,7,"MQ","American Eagle Airlines Inc.","LCH","Lake Charles, LA: Lake Charles Regional",60.00,11.00,4.88,0.00,3.14,0.00,2.98,1.00,0.00,353.00,185.00,0.00,81.00,0.00,87.00,
2011,7,"MQ","American Eagle Airlines Inc.","LEX","Lexington, KY: Blue Grass",145.00,29.00,11.38,0.69,9.68,0.00,7.25,5.00,1.00,1254.00,565.00,50.00,347.00,0.00,292.00,
2011,7,"MQ","American Eagle Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional",91.00,16.00,8.24,0.00,2.31,0.00,5.45,1.00,2.00,796.00,388.00,0.00,93.00,0.00,315.00,
2011,7,"MQ","American Eagle Airlines Inc.","LGA","New York, NY: LaGuardia",1413.00,214.00,42.60,6.58,110.75,0.00,54.07,82.00,7.00,16269.00,4878.00,1026.00,6853.00,0.00,3512.00,
2011,7,"MQ","American Eagle Airlines Inc.","LIT","Little Rock, AR: Adams Field",291.00,79.00,43.60,4.74,15.50,0.00,15.16,11.00,0.00,3241.00,1936.00,170.00,470.00,0.00,665.00,
2011,7,"MQ","American Eagle Airlines Inc.","LRD","Laredo, TX: Laredo International",116.00,21.00,17.06,0.00,1.36,0.00,2.59,2.00,0.00,1047.00,904.00,0.00,59.00,0.00,84.00,
2011,7,"MQ","American Eagle Airlines Inc.","MAF","Midland/Odessa, TX: Midland International",152.00,32.00,16.96,0.53,2.84,0.00,11.67,1.00,0.00,1303.00,670.00,9.00,95.00,0.00,529.00,
2011,7,"MQ","American Eagle Airlines Inc.","MCI","Kansas City, MO: Kansas City International",86.00,21.00,8.33,1.45,4.95,0.00,6.27,8.00,0.00,772.00,211.00,52.00,211.00,0.00,298.00,
2011,7,"MQ","American Eagle Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International  Olmsted Field",88.00,19.00,6.83,0.65,5.74,0.00,5.79,4.00,0.00,974.00,389.00,36.00,278.00,0.00,271.00,
2011,7,"MQ","American Eagle Airlines Inc.","MEM","Memphis, TN: Memphis International",143.00,36.00,11.38,1.82,17.15,0.00,5.65,8.00,1.00,1494.00,528.00,89.00,583.00,0.00,294.00,
2011,7,"MQ","American Eagle Airlines Inc.","MGM","Montgomery, AL: Dannelly Field",86.00,25.00,14.39,0.00,6.78,0.00,3.83,1.00,0.00,953.00,587.00,0.00,181.00,0.00,185.00,
2011,7,"MQ","American Eagle Airlines Inc.","MHK","Manhattan/Ft. Riley, KS: Manhattan Municipal",122.00,32.00,14.42,0.51,7.82,0.00,9.24,1.00,0.00,1388.00,573.00,48.00,351.00,0.00,416.00,
2011,7,"MQ","American Eagle Airlines Inc.","MIA","Miami, FL: Miami International",1126.00,252.00,71.81,7.69,74.05,0.81,97.65,21.00,3.00,16395.00,7570.00,353.00,2316.00,17.00,6139.00,
2011,7,"MQ","American Eagle Airlines Inc.","MKE","Milwaukee, WI: General Mitchell Field",25.00,11.00,6.13,0.00,2.70,0.00,2.17,5.00,0.00,454.00,267.00,0.00,89.00,0.00,98.00,
2011,7,"MQ","American Eagle Airlines Inc.","MLI","Moline, IL: Quad/City",142.00,42.00,14.14,1.81,15.27,0.00,10.78,10.00,0.00,1930.00,669.00,85.00,513.00,0.00,663.00,
2011,7,"MQ","American Eagle Airlines Inc.","MOB","Mobile, AL: Mobile Regional",92.00,19.00,8.73,0.00,6.12,0.00,4.15,1.00,0.00,584.00,293.00,0.00,163.00,0.00,128.00,
2011,7,"MQ","American Eagle Airlines Inc.","MQT","Marquette, MI: Sawyer International",40.00,15.00,2.54,0.00,6.61,0.00,5.85,1.00,0.00,806.00,86.00,0.00,330.00,0.00,390.00,
2011,7,"MQ","American Eagle Airlines Inc.","MRY","Monterey, CA: Peninsula",88.00,7.00,2.00,0.00,2.32,0.00,2.69,0.00,0.00,187.00,81.00,0.00,45.00,0.00,61.00,
2011,7,"MQ","American Eagle Airlines Inc.","MSN","Madison, WI: Truax Field",147.00,53.00,20.37,1.13,18.86,0.00,12.63,3.00,0.00,1747.00,690.00,26.00,552.00,0.00,479.00,
2011,7,"MQ","American Eagle Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",231.00,58.00,11.31,2.88,30.40,0.00,13.41,11.00,1.00,2918.00,572.00,205.00,1253.00,0.00,888.00,
2011,7,"MQ","American Eagle Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong International",31.00,8.00,2.08,0.85,5.07,0.00,0.00,1.00,0.00,302.00,65.00,17.00,220.00,0.00,0.00,
2011,7,"MQ","American Eagle Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose County",62.00,8.00,5.12,0.00,2.09,0.00,0.79,0.00,0.00,209.00,155.00,0.00,39.00,0.00,15.00,
2011,7,"MQ","American Eagle Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",175.00,30.00,12.73,3.05,7.47,0.00,6.75,7.00,0.00,1364.00,490.00,80.00,459.00,0.00,335.00,
2011,7,"MQ","American Eagle Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",149.00,40.00,10.09,3.12,14.48,0.00,12.31,6.00,0.00,1971.00,398.00,247.00,616.00,0.00,710.00,
2011,7,"MQ","American Eagle Airlines Inc.","ORD","Chicago, IL: O'Hare",7529.00,1652.00,229.60,74.09,577.91,1.07,769.33,441.00,9.00,114950.00,23113.00,7552.00,36561.00,28.00,47696.00,
2011,7,"MQ","American Eagle Airlines Inc.","ORF","Norfolk, VA: Norfolk International",93.00,28.00,10.61,2.29,10.39,0.00,4.71,5.00,0.00,1799.00,677.00,303.00,453.00,0.00,366.00,
2011,7,"MQ","American Eagle Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",149.00,39.00,9.07,2.73,21.84,0.00,5.36,9.00,0.00,1948.00,437.00,230.00,950.00,0.00,331.00,
2011,7,"MQ","American Eagle Airlines Inc.","PHX","Phoenix, AZ: Sky Harbor International",124.00,15.00,7.66,0.92,0.99,0.00,5.42,5.00,0.00,533.00,265.00,49.00,45.00,0.00,174.00,
2011,7,"MQ","American Eagle Airlines Inc.","PIA","Peoria, IL: Greater Peoria",91.00,16.00,10.16,0.00,1.48,0.00,4.35,2.00,0.00,712.00,490.00,0.00,51.00,0.00,171.00,
2011,7,"MQ","American Eagle Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",299.00,88.00,23.39,7.80,39.90,0.00,16.92,14.00,3.00,5111.00,1063.00,934.00,1746.00,0.00,1368.00,
2011,7,"MQ","American Eagle Airlines Inc.","PNS","Pensacola, FL: Pensacola Regional",246.00,61.00,27.92,1.89,12.88,0.00,18.32,3.00,0.00,2141.00,1025.00,48.00,314.00,0.00,754.00,
2011,7,"MQ","American Eagle Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",92.00,21.00,6.34,0.13,6.28,0.00,8.26,3.00,2.00,959.00,213.00,16.00,313.00,0.00,417.00,
2011,7,"MQ","American Eagle Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh Durham",651.00,134.00,31.42,3.80,58.24,0.00,40.53,34.00,2.00,6367.00,1409.00,321.00,2467.00,0.00,2170.00,
2011,7,"MQ","American Eagle Airlines Inc.","RIC","Richmond, VA: Richmond International Aqirport",185.00,47.00,14.96,4.93,17.79,0.00,9.32,8.00,4.00,2162.00,725.00,368.00,550.00,0.00,519.00,
2011,7,"MQ","American Eagle Airlines Inc.","RNO","Reno, NV: Reno International",93.00,7.00,2.26,0.00,2.03,0.00,2.72,0.00,0.00,294.00,159.00,0.00,54.00,0.00,81.00,
2011,7,"MQ","American Eagle Airlines Inc.","ROC","Rochester, NY: Rochester Monroe County",149.00,51.00,17.58,4.33,16.19,0.00,12.89,6.00,1.00,2034.00,701.00,230.00,574.00,0.00,529.00,
2011,7,"MQ","American Eagle Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",117.00,10.00,5.58,0.00,1.98,0.00,2.44,0.00,0.00,399.00,273.00,0.00,44.00,0.00,82.00,
2011,7,"MQ","American Eagle Airlines Inc.","RST","Rochester, MN: Rochester Municipal",81.00,21.00,6.28,1.94,7.14,0.00,5.65,7.00,0.00,1013.00,275.00,87.00,343.00,0.00,308.00,
2011,7,"MQ","American Eagle Airlines Inc.","RSW","Ft. Myers, FL: Southwest Florida International Airport ",31.00,2.00,1.36,0.00,0.64,0.00,0.00,0.00,0.00,55.00,43.00,0.00,12.00,0.00,0.00,
2011,7,"MQ","American Eagle Airlines Inc.","SAF","Santa Fe, NM: Santa Fe County Municipal",154.00,33.00,20.58,0.00,8.45,0.00,3.97,1.00,2.00,1228.00,804.00,0.00,301.00,0.00,123.00,
2011,7,"MQ","American Eagle Airlines Inc.","SAN","San Diego, CA: San Diego International",336.00,21.00,10.82,0.00,2.35,0.00,7.83,9.00,0.00,671.00,396.00,0.00,48.00,0.00,227.00,
2011,7,"MQ","American Eagle Airlines Inc.","SAT","San Antonio, TX: San Antonio International",29.00,12.00,5.76,0.36,2.24,0.00,3.64,0.00,1.00,546.00,200.00,28.00,85.00,0.00,233.00,
2011,7,"MQ","American Eagle Airlines Inc.","SAV","Savannah, GA: Savannah / Hilton Head International",93.00,24.00,12.68,0.78,6.52,0.00,4.02,0.00,2.00,1097.00,633.00,18.00,164.00,0.00,282.00,
2011,7,"MQ","American Eagle Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",150.00,20.00,2.10,0.70,11.25,0.00,5.94,0.00,0.00,647.00,133.00,19.00,266.00,0.00,229.00,
2011,7,"MQ","American Eagle Airlines Inc.","SDF","Louisville, KY: Standiford Field",62.00,7.00,4.76,0.00,1.00,0.00,1.24,0.00,0.00,372.00,270.00,0.00,21.00,0.00,81.00,
2011,7,"MQ","American Eagle Airlines Inc.","SGF","Springfield, MO: Springfield Regional",293.00,51.00,22.11,2.41,9.86,0.00,16.61,6.00,0.00,2400.00,1005.00,189.00,537.00,0.00,669.00,
2011,7,"MQ","American Eagle Airlines Inc.","SJC","San Jose, CA: San Jose International",181.00,10.00,5.53,0.00,1.53,0.00,2.94,0.00,0.00,451.00,289.00,0.00,47.00,0.00,115.00,
2011,7,"MQ","American Eagle Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake International",181.00,32.00,15.99,1.71,9.24,0.00,5.06,2.00,1.00,1771.00,973.00,102.00,409.00,0.00,287.00,
2011,7,"MQ","American Eagle Airlines Inc.","SMF","Sacramento, CA: Sacramento International",124.00,7.00,0.71,0.00,1.75,0.00,4.54,0.00,1.00,194.00,27.00,0.00,41.00,0.00,126.00,
2011,7,"MQ","American Eagle Airlines Inc.","SPI","Springfield, IL: Capital",62.00,16.00,10.20,0.00,3.04,0.00,2.76,0.00,0.00,691.00,466.00,0.00,74.00,0.00,151.00,
2011,7,"MQ","American Eagle Airlines Inc.","STL","St. Louis, MO: Lambert International",31.00,8.00,0.73,1.63,5.64,0.00,0.00,1.00,0.00,603.00,118.00,166.00,319.00,0.00,0.00,
2011,7,"MQ","American Eagle Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",144.00,31.00,9.40,3.53,10.04,0.00,8.03,5.00,0.00,1976.00,441.00,388.00,660.00,0.00,487.00,
2011,7,"MQ","American Eagle Airlines Inc.","TLH","Tallahassee, FL: Tallahassee Regional",93.00,17.00,10.39,0.33,5.97,0.00,0.31,0.00,1.00,810.00,589.00,30.00,185.00,0.00,6.00,
2011,7,"MQ","American Eagle Airlines Inc.","TOL","Toledo, OH: Toledo Express",25.00,6.00,2.50,0.00,1.04,0.00,2.46,2.00,0.00,188.00,59.00,0.00,61.00,0.00,68.00,
2011,7,"MQ","American Eagle Airlines Inc.","TRI","Bristol/Kngsprt/Jhnsn Cty, TN: Tri City",57.00,14.00,5.28,0.11,2.77,0.00,5.83,2.00,0.00,928.00,216.00,7.00,248.00,0.00,457.00,
2011,7,"MQ","American Eagle Airlines Inc.","TUL","Tulsa, OK: Tulsa International",138.00,19.00,4.25,3.88,3.67,0.00,7.19,6.00,1.00,980.00,111.00,289.00,188.00,0.00,392.00,
2011,7,"MQ","American Eagle Airlines Inc.","TUS","Tucson, AZ: Tucson International",93.00,11.00,3.10,0.00,7.54,0.00,0.36,0.00,0.00,298.00,104.00,0.00,183.00,0.00,11.00,
2011,7,"MQ","American Eagle Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",139.00,32.00,10.17,4.64,10.49,0.00,6.70,6.00,0.00,1491.00,342.00,282.00,513.00,0.00,354.00,
2011,7,"MQ","American Eagle Airlines Inc.","TXK","Texarkana, AR: Texarkana Muni/Webb Field",60.00,14.00,9.42,0.00,2.46,0.00,2.12,1.00,0.00,560.00,422.00,0.00,78.00,0.00,60.00,
2011,7,"MQ","American Eagle Airlines Inc.","TYR","Tyler, TX: Pounds Field",92.00,26.00,15.85,0.60,2.01,0.00,7.55,0.00,0.00,1331.00,958.00,28.00,105.00,0.00,240.00,
2011,7,"MQ","American Eagle Airlines Inc.","TYS","Knoxville, TN: Mcghee Tyson",270.00,78.00,34.39,3.45,15.47,0.00,24.70,11.00,2.00,3683.00,1640.00,191.00,496.00,0.00,1356.00,
2011,7,"MQ","American Eagle Airlines Inc.","VPS","Valparaiso, FL: Northwest Florida Regional",176.00,48.00,17.81,0.00,18.84,0.00,11.36,3.00,2.00,1723.00,718.00,0.00,480.00,0.00,525.00,
2011,7,"MQ","American Eagle Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",445.00,105.00,45.73,5.30,21.17,0.00,32.80,12.00,0.00,5187.00,2283.00,391.00,1008.00,0.00,1505.00,
2011,7,"OO","SkyWest Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International",413.00,92.00,34.18,1.14,15.31,0.00,41.37,5.00,0.00,5085.00,1678.00,107.00,585.00,0.00,2715.00,
2011,7,"OO","SkyWest Airlines Inc.","ACV","Eureka/Arcata, CA: Arcata/Eureka",286.00,121.00,18.88,0.00,9.02,0.00,93.09,16.00,1.00,7516.00,1153.00,0.00,343.00,0.00,6020.00,
2011,7,"OO","SkyWest Airlines Inc.","ASE","Aspen, CO: Aspen Pitkin County Sardy Field",386.00,97.00,43.32,5.41,22.77,0.00,25.50,19.00,2.00,4842.00,2293.00,326.00,754.00,0.00,1469.00,
2011,7,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson",180.00,91.00,26.13,3.59,30.17,0.00,31.11,5.00,2.00,4469.00,1265.00,215.00,1440.00,0.00,1549.00,
2011,7,"OO","SkyWest Airlines Inc.","ATW","Appleton, WI: Outagamie County",89.00,20.00,6.92,1.20,7.58,0.00,4.30,4.00,1.00,1170.00,376.00,108.00,414.00,0.00,272.00,
2011,7,"OO","SkyWest Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",294.00,91.00,26.88,0.19,25.27,1.00,37.66,3.00,0.00,4724.00,1717.00,16.00,774.00,27.00,2190.00,
2011,7,"OO","SkyWest Airlines Inc.","AVL","Asheville, NC: Asheville Regional",72.00,27.00,10.45,0.00,3.53,0.00,13.02,0.00,0.00,1612.00,578.00,0.00,155.00,0.00,879.00,
2011,7,"OO","SkyWest Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo Municipal",,,,,,,,,,,,,,,,
2011,7,"OO","SkyWest Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",239.00,55.00,9.23,0.14,5.48,0.00,40.15,4.00,0.00,3591.00,468.00,16.00,191.00,0.00,2916.00,
2011,7,"OO","SkyWest Airlines Inc.","BHM","Birmingham, AL: Birmingham Municipal",60.00,13.00,1.87,0.78,2.58,0.00,7.77,1.00,0.00,802.00,77.00,118.00,157.00,0.00,450.00,
2011,7,"OO","SkyWest Airlines Inc.","BIL","Billings, MT: Logan International",327.00,64.00,24.12,3.64,13.57,0.00,22.68,4.00,0.00,3197.00,994.00,277.00,524.00,0.00,1402.00,
2011,7,"OO","SkyWest Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",208.00,40.00,11.96,4.85,8.13,0.00,15.06,13.00,1.00,2719.00,766.00,426.00,461.00,0.00,1066.00,
2011,7,"OO","SkyWest Airlines Inc.","BNA","Nashville, TN: Nashville Metropolitan",126.00,25.00,3.39,1.72,7.70,0.00,12.19,3.00,0.00,1362.00,248.00,198.00,204.00,0.00,712.00,
2011,7,"OO","SkyWest Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",403.00,101.00,31.07,1.71,10.42,0.00,57.80,9.00,1.00,5973.00,2032.00,105.00,341.00,0.00,3495.00,
2011,7,"OO","SkyWest Airlines Inc.","BTM","Butte, MT: Bert Mooney Silver Bow County",57.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,70.00,0.00,0.00,0.00,0.00,
2011,7,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Burbank Bob Hope",433.00,118.00,32.82,0.00,18.30,0.00,66.87,13.00,0.00,6906.00,1618.00,0.00,592.00,0.00,4696.00,
2011,7,"OO","SkyWest Airlines Inc.","BZN","Bozeman, MT: Gallatin Field",310.00,28.00,15.06,0.00,4.56,0.00,8.38,4.00,1.00,998.00,594.00,0.00,94.00,0.00,310.00,
2011,7,"OO","SkyWest Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",70.00,8.00,6.60,0.00,0.40,0.00,1.00,2.00,0.00,492.00,405.00,0.00,20.00,0.00,67.00,
2011,7,"OO","SkyWest Airlines Inc.","CDC","Cedar City, UT: Cedar City Municipal",57.00,10.00,2.27,0.26,2.16,0.00,5.30,0.00,0.00,342.00,96.00,5.00,52.00,0.00,189.00,
2011,7,"OO","SkyWest Airlines Inc.","CEC","Crescent City, CA: Jack Mcnamara Field",87.00,36.00,5.70,1.35,2.94,0.00,26.02,4.00,3.00,2408.00,305.00,111.00,142.00,0.00,1850.00,
2011,7,"OO","SkyWest Airlines Inc.","CHS","Charleston, SC: Charleston International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"OO","SkyWest Airlines Inc.","CIC","Chico, CA: Chico Municipal",115.00,42.00,8.15,0.00,5.20,0.00,28.64,7.00,0.00,2886.00,716.00,0.00,217.00,0.00,1953.00,
2011,7,"OO","SkyWest Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: Cedar Rapids Municipal",175.00,36.00,14.80,1.87,8.60,0.00,10.74,9.00,1.00,1941.00,789.00,145.00,444.00,0.00,563.00,
2011,7,"OO","SkyWest Airlines Inc.","CLD","Carlsbad, CA: Palomar",193.00,36.00,7.73,0.00,12.55,0.00,15.72,0.00,0.00,1228.00,437.00,0.00,289.00,0.00,502.00,
2011,7,"OO","SkyWest Airlines Inc.","CLE","Cleveland, OH: Hopkins International",140.00,46.00,14.27,1.32,7.08,0.00,23.33,3.00,0.00,3631.00,1219.00,92.00,501.00,0.00,1819.00,
2011,7,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",84.00,29.00,4.85,0.34,17.38,0.17,6.25,2.00,0.00,1372.00,440.00,13.00,577.00,5.00,337.00,
2011,7,"OO","SkyWest Airlines Inc.","CMH","Columbus, OH: Columbus International",51.00,8.00,1.00,0.41,2.86,0.00,3.73,3.00,2.00,606.00,111.00,20.00,268.00,0.00,207.00,
2011,7,"OO","SkyWest Airlines Inc.","CMX","Hancock/Houghton, MI: Houghton County Memorial",62.00,15.00,4.72,0.00,3.15,0.00,7.13,1.00,0.00,911.00,272.00,0.00,150.00,0.00,489.00,
2011,7,"OO","SkyWest Airlines Inc.","COD","Cody, WY: E.E.Faust Regional",123.00,29.00,8.60,0.45,6.94,0.00,13.01,8.00,1.00,1018.00,241.00,16.00,274.00,0.00,487.00,
2011,7,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: Peterson Field",890.00,251.00,73.07,2.28,54.66,0.00,120.99,33.00,7.00,14086.00,4026.00,248.00,2393.00,0.00,7419.00,
2011,7,"OO","SkyWest Airlines Inc.","CPR","Casper, WY: Natrona County International",182.00,27.00,9.97,1.63,3.10,0.00,12.30,7.00,0.00,1174.00,412.00,112.00,110.00,0.00,540.00,
2011,7,"OO","SkyWest Airlines Inc.","CRW","Charleston/Dunbar, WV: Kanawha",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"OO","SkyWest Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/ Northern Kentucky International",264.00,82.00,22.37,3.06,13.45,0.00,43.12,12.00,0.00,5170.00,1179.00,286.00,466.00,0.00,3239.00,
2011,7,"OO","SkyWest Airlines Inc.","CWA","Wausau/Marshfield, WI: Central Wisconsin",10.00,2.00,0.56,0.00,0.44,0.00,1.00,0.00,0.00,98.00,15.00,0.00,12.00,0.00,71.00,
2011,7,"OO","SkyWest Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",67.00,10.00,1.79,0.00,2.81,0.00,5.40,1.00,0.00,595.00,127.00,0.00,82.00,0.00,386.00,
2011,7,"OO","SkyWest Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",85.00,28.00,11.50,0.41,9.52,0.00,6.57,3.00,0.00,1493.00,828.00,22.00,298.00,0.00,345.00,
2011,7,"OO","SkyWest Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",25.00,10.00,1.49,0.00,1.62,0.00,6.89,2.00,0.00,647.00,191.00,0.00,86.00,0.00,370.00,
2011,7,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",5389.00,1176.00,147.23,48.81,391.35,0.00,588.61,260.00,31.00,69884.00,10038.00,4799.00,20380.00,0.00,34667.00,
2011,7,"OO","SkyWest Airlines Inc.","DFW","Dallas/Ft.Worth, TX: Dallas/Ft Worth International",411.00,99.00,37.18,1.00,26.83,0.00,33.98,8.00,0.00,4434.00,1865.00,23.00,785.00,0.00,1761.00,
2011,7,"OO","SkyWest Airlines Inc.","DLH","Duluth, MN: Duluth International",63.00,17.00,7.00,0.69,4.14,0.00,5.17,1.00,0.00,1121.00,627.00,30.00,164.00,0.00,300.00,
2011,7,"OO","SkyWest Airlines Inc.","DRO","Durango, CO: Durango La Plata County",141.00,38.00,12.71,1.22,6.64,0.00,17.43,8.00,1.00,1986.00,757.00,40.00,324.00,0.00,865.00,
2011,7,"OO","SkyWest Airlines Inc.","DSM","Des Moines, IA: Des Moines Muncipal",199.00,57.00,16.52,1.09,15.65,0.00,23.75,3.00,0.00,3351.00,1295.00,70.00,701.00,0.00,1285.00,
2011,7,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",5.00,2.00,0.90,0.00,0.12,0.00,0.98,0.00,0.00,130.00,90.00,0.00,4.00,0.00,36.00,
2011,7,"OO","SkyWest Airlines Inc.","EAU","Eau Claire, WI: Eau Claire Municipal",62.00,16.00,4.37,0.07,4.43,0.00,7.13,4.00,0.00,937.00,280.00,9.00,163.00,0.00,485.00,
2011,7,"OO","SkyWest Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",103.00,20.00,8.92,0.00,2.38,0.00,8.70,7.00,0.00,781.00,296.00,0.00,61.00,0.00,424.00,
2011,7,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Municipal",124.00,15.00,4.80,0.00,1.96,0.00,8.24,0.00,0.00,675.00,168.00,0.00,47.00,0.00,460.00,
2011,7,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",124.00,28.00,10.92,0.00,4.67,0.00,12.41,4.00,0.00,1289.00,500.00,0.00,112.00,0.00,677.00,
2011,7,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",476.00,91.00,33.20,2.17,14.25,0.00,41.39,13.00,0.00,5479.00,2393.00,104.00,493.00,0.00,2489.00,
2011,7,"OO","SkyWest Airlines Inc.","FAR","Fargo, ND: Hector Field",234.00,48.00,13.64,3.10,7.35,0.00,23.90,6.00,0.00,2965.00,677.00,413.00,401.00,0.00,1474.00,
2011,7,"OO","SkyWest Airlines Inc.","FAT","Fresno, CA: Fresno Air Terminal",681.00,187.00,43.15,1.26,33.66,0.00,108.93,6.00,2.00,10304.00,2523.00,156.00,1163.00,0.00,6462.00,
2011,7,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",265.00,51.00,19.58,3.78,12.22,0.00,15.42,7.00,0.00,2247.00,715.00,156.00,601.00,0.00,775.00,
2011,7,"OO","SkyWest Airlines Inc.","FSD","Sioux Falls, SD: Regional Joe Foss Field",40.00,9.00,3.97,0.00,1.18,0.00,3.85,0.00,0.00,516.00,221.00,0.00,55.00,0.00,240.00,
2011,7,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne Muni/Baer Field",91.00,25.00,10.12,0.86,5.27,0.00,8.75,5.00,0.00,1522.00,679.00,104.00,164.00,0.00,575.00,
2011,7,"OO","SkyWest Airlines Inc.","GCC","Gillette, WY: Gillette Campbell County",124.00,20.00,8.34,2.82,3.74,0.00,5.09,4.00,1.00,970.00,452.00,107.00,155.00,0.00,256.00,
2011,7,"OO","SkyWest Airlines Inc.","GEG","Spokane, WA: Spokane International",185.00,35.00,11.97,0.94,3.50,0.00,18.60,2.00,0.00,2259.00,865.00,183.00,98.00,0.00,1113.00,
2011,7,"OO","SkyWest Airlines Inc.","GFK","Grand Forks, ND: Grand Forks International",93.00,18.00,4.64,0.00,2.84,0.00,10.53,5.00,0.00,895.00,141.00,0.00,64.00,0.00,690.00,
2011,7,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Walker Field",200.00,36.00,11.62,0.65,7.23,0.00,16.51,8.00,0.00,2048.00,622.00,70.00,291.00,0.00,1065.00,
2011,7,"OO","SkyWest Airlines Inc.","GRB","Green Bay/Clintonville, WI: Austin/Straubel",26.00,7.00,3.86,0.00,2.05,0.00,1.09,4.00,0.00,271.00,164.00,0.00,75.00,0.00,32.00,
2011,7,"OO","SkyWest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",63.00,14.00,6.15,1.00,3.44,0.00,3.41,2.00,0.00,762.00,366.00,33.00,125.00,0.00,238.00,
2011,7,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",182.00,34.00,16.14,0.57,3.19,0.00,14.09,7.00,1.00,1688.00,791.00,23.00,165.00,0.00,709.00,
2011,7,"OO","SkyWest Airlines Inc.","GUC","Gunnison, CO: Gunnison County",72.00,14.00,4.83,0.00,2.71,0.00,6.46,4.00,0.00,388.00,104.00,0.00,79.00,0.00,205.00,
2011,7,"OO","SkyWest Airlines Inc.","HDN","Steamboat Springs/Hayden, CO: Hayden",123.00,26.00,7.31,1.00,3.17,0.00,14.53,5.00,0.00,1234.00,346.00,104.00,102.00,0.00,682.00,
2011,7,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Airport",145.00,30.00,10.45,1.65,3.19,0.00,14.71,1.00,0.00,1555.00,597.00,169.00,94.00,0.00,695.00,
